,lat,lon,depth,time,evid,nass,ml,sdobs,etype
379,51.811,-177.2115,0.0049,1600525451.68902,418,6,-999.0,3.4316,-
382,52.0493,-174.3404,0.0,1600544049.95484,421,8,1.12,0.221,-
383,51.5827,-176.2126,26.4289,1600544826.88682,422,6,1.38,0.7927,-
384,51.9749,-174.7515,20.0001,1600545968.62011,423,10,1.53,0.5353,-
386,53.1961,-166.1533,35.4199,1600560112.46106,425,10,2.01,0.7196,-
387,53.9387,-165.7469,39.8535,1600562276.55085,426,6,1.01,0.2451,-
388,51.8157,-177.3419,0.0,1600564089.98687,427,14,2.21,10.8954,-
390,53.931,-165.7297,31.1346,1600567683.36099,429,10,2.18,0.2354,-
392,51.4457,-176.7763,0.5697,1600603081.35184,432,12,2.1,0.5615,-
393,51.5675,-177.6408,35.0252,1600607865.04548,433,5,-999.0,0.2034,-
394,54.1327,-165.9141,5.7373,1600631032.08758,434,7,-999.0,0.3096,-
396,53.4936,-167.5287,0.3166,1600682794.65833,436,9,-999.0,3.4773,-
400,51.8788,-176.5686,0.0441,1600718157.18261,440,14,-999.0,3.8727,-
401,53.4865,-167.6764,0.0818,1600722510.85856,441,8,-999.0,6.2752,-
402,52.039,-175.3616,15.949,1600727722.68584,442,7,2.36,5.9363,-
405,52.8744,-167.3248,27.9163,1600737673.01518,445,5,2.96,0.1088,-
407,51.5061,-177.1477,71.1793,1600751630.75138,447,9,-999.0,0.2775,-
408,53.9852,-165.4361,26.6139,1600751752.16679,448,11,2.96,0.1861,-
410,52.3052,-173.9053,41.196,1600766114.35906,451,4,-999.0,0.2552,-
411,53.4762,-165.0166,26.2584,1600771074.44521,452,9,2.62,0.556,-
412,50.5447,-176.0134,15.6542,1600775788.39675,453,6,2.48,0.4915,-
413,52.3139,-174.398,12.9245,1600782457.27981,454,20,-999.0,4.0659,-
414,51.9846,-175.4655,37.3319,1600782477.96019,455,8,2.46,0.1671,-
415,52.3158,-174.1177,5.6672,1600783574.84402,456,8,-999.0,0.3186,-
420,51.6254,-177.0993,1.1015,1600815005.94941,461,21,2.18,4.258,-
421,53.555,-167.3997,20.1544,1600819081.74681,462,7,-999.0,0.1556,-
422,51.0564,-174.7938,0.0647,1600821402.61932,463,21,2.47,2.7139,-
423,51.3386,-176.5245,32.8096,1600822393.80966,464,5,-999.0,0.1221,-
425,52.1622,-176.5389,0.5564,1600824828.18602,466,8,-999.0,2.0688,-
426,51.1419,-175.8315,0.0,1600849187.33179,467,6,-999.0,2.1248,-
428,51.1017,-174.2193,300.0,1600851715.78707,469,13,2.31,-1.0,-
429,50.4929,-174.4547,3.7302,1600851725.45311,470,10,2.63,0.5158,-
432,51.2093,-177.2194,19.4527,1600858014.01313,474,7,-999.0,0.3482,-
433,51.7993,-177.4875,-0.0,1600860801.32262,475,7,-999.0,4.7929,-
435,52.321,-174.1236,0.0123,1600872554.85728,477,8,0.58,0.5998,-
437,51.9138,-176.1579,0.091,1600880389.40984,479,9,0.79,4.6166,-
439,51.8201,-174.0164,35.4858,1600887245.75555,481,8,-999.0,0.4312,-
440,52.2306,-174.908,30.5621,1600891151.89407,482,7,2.16,0.9462,-
442,53.3978,-167.9018,50.0,1600919419.64184,484,4,-999.0,-1.0,-
444,53.7366,-165.5978,6.5637,1600923594.70126,486,12,1.9,7.942,-
446,50.4029,-176.4172,-0.0,1600927971.32045,488,17,2.32,7.4067,-
447,51.249,-176.5889,99.967,1600928015.70811,489,9,-999.0,2.859,-
450,52.2235,-174.4655,8.1979,1600931506.87392,492,22,-999.0,3.9698,-
451,51.7471,-174.4781,32.5378,1600931944.29818,493,6,1.96,0.66,-
452,50.7242,-173.7611,40.0,1600935219.44708,494,9,2.83,-1.0,-
453,51.9187,-176.7592,0.4782,1600936363.40424,495,11,0.48,3.742,-
454,51.7184,-177.1631,0.0,1600938464.74768,496,20,1.56,5.1439,-
459,53.9064,-165.6494,16.3082,1600960217.56478,501,6,2.01,0.9915,-
464,51.9791,-177.2356,27.8379,1600975443.00151,507,13,2.57,0.295,-
465,51.6741,-177.6919,42.3752,1600975467.64221,508,8,2.99,0.6421,-
466,53.9286,-167.3104,35.051,1600975529.68258,509,6,-999.0,0.7899,-
471,51.4586,-174.4826,20.2822,1600980820.98932,515,11,1.77,0.6267,-
473,51.7804,-177.1886,0.3501,1600982707.76411,517,13,0.97,4.8275,-
474,52.1393,-175.5093,33.5066,1600988939.54517,518,4,1.47,0.2877,-
475,52.3188,-175.1186,39.9965,1600988927.05767,519,4,-999.0,0.4626,-
476,51.8351,-176.8573,-0.0,1600990955.88709,520,6,-999.0,2.6407,-
478,52.3874,-165.4894,5.0496,1600991438.05903,522,8,2.54,0.3951,-
480,51.7585,-177.1555,0.0331,1600996968.53096,524,6,-999.0,0.3789,-
483,51.1069,-172.7844,10.3315,1601008654.41424,527,7,-999.0,0.5482,-
484,53.073,-167.4674,73.6892,1601009507.5995,528,8,1.82,1.1555,-
485,51.8611,-177.1504,0.0,1601011703.24748,529,8,-999.0,4.3211,-
486,54.4349,-166.569,12.5998,1601013541.73853,530,11,2.82,1.0419,-
487,51.8953,-175.8163,32.9965,1601013629.09472,531,8,2.14,0.3204,-
488,51.1351,-177.8549,16.0494,1601023643.79638,532,12,1.79,0.4227,-
489,52.1615,-176.5802,48.5853,1601024016.30391,533,4,-999.0,0.0848,-
491,51.0106,-174.4096,9.6472,1601033156.88623,535,5,-999.0,0.5,-
492,51.6367,-173.4199,20.0049,1601038994.83242,536,6,-999.0,1.2452,-
494,51.7887,-177.1973,0.4899,1601046854.0039,538,17,1.04,2.4532,-
498,51.4623,-175.1562,98.81,1601061389.67493,542,5,-999.0,4.1437,-
499,51.9522,-176.3203,0.3821,1601061485.6062,543,7,-999.0,3.1974,-
500,52.0861,-175.398,81.517,1601064229.03707,544,4,-999.0,0.0645,-
501,51.6536,-175.2649,44.0218,1601064234.35762,545,4,1.38,0.066,-
503,51.3159,-175.7499,99.8121,1601078750.6002,547,11,1.49,2.991,-
505,51.206,-176.6384,29.0486,1601087383.07831,549,5,-999.0,0.1173,-
507,51.7167,-177.2533,25.0345,1601090207.74604,552,7,-999.0,0.6869,-
508,50.715,-177.7193,0.1825,1601090204.43494,553,5,2.97,1.2025,-
509,51.9436,-173.286,65.9191,1601095199.84451,554,13,2.12,0.4791,-
510,53.9364,-165.7551,33.7783,1601098514.72861,555,5,0.75,0.3196,-
511,51.0279,-177.3109,2.6168,1601102531.20063,556,8,2.16,8.4557,-
514,51.4122,-176.5326,13.9363,1601108089.2602,559,11,1.33,0.5007,-
515,51.5601,-176.6831,0.0697,1601110211.87343,560,4,1.9,0.1446,-
516,51.081,-177.3111,1.6068,1601110184.11074,561,4,2.22,0.3696,-
518,51.5854,-176.9052,0.1879,1601122742.87211,563,10,0.84,1.9228,-
520,51.4916,-175.2691,35.6592,1601127703.2056,565,4,-999.0,0.2079,-
523,51.8865,-177.2176,50.0,1601150387.54733,568,6,0.44,-1.0,-
527,51.691,-175.1083,21.6473,1601174998.14402,572,6,1.49,0.2386,-
528,52.9243,-168.1529,27.0675,1601179957.80733,573,6,4.47,1.6215,-
531,51.8175,-174.3131,38.708,1601188608.66189,576,5,2.59,0.3591,-
534,51.7646,-175.3126,41.0147,1601191038.53448,579,5,1.81,0.1905,-
536,51.8379,-175.8674,20.187,1601191007.54551,581,6,1.56,0.3949,-
541,51.9459,-176.2863,39.9195,1601214670.75092,586,4,0.86,0.3592,-
542,51.8498,-176.9728,4.6569,1601215834.14542,587,19,1.79,4.4141,-
544,53.9253,-166.1974,50.0,1601231474.7538,590,4,-999.0,-1.0,-
545,53.0699,-176.2717,0.0,1601233411.64585,591,9,2.42,6.3019,-
550,51.9041,-175.6426,30.9261,1601261113.78847,596,6,2.78,0.3034,-
551,51.8405,-174.5542,0.1671,1601265088.03972,597,6,-999.0,1.0047,-
553,52.3387,-174.0995,14.8317,1601310167.82282,599,7,-999.0,0.2674,-
554,53.5452,-167.4272,10.4494,1601316183.79479,600,8,2.34,0.3663,-
557,52.7335,-166.9635,35.0872,1601354260.58698,603,5,-999.0,0.6779,-
559,53.4902,-166.6411,97.0738,1601361630.5617,605,9,-999.0,0.6584,-
560,51.3376,-175.8198,49.8974,1601377291.97514,607,7,-999.0,0.3093,-
