,lat,lon,depth,time,evid,nass,ml,sdobs,etype,matchid
222,61.4122,-149.9439,42.441,1543629479.64598,1254,19,1.89,0.4432,-,missed
223,61.4272,-149.9051,32.0086,1543629727.50508,1257,28,2.63,0.5341,-,missed
224,61.3958,-150.0583,39.7438,1543629863.7794,1259,27,2.25,0.4419,-,missed
225,61.4342,-149.9436,31.9009,1543630147.31694,1260,15,1.54,0.6308,-,missed
226,61.5171,-149.9008,44.4816,1543630331.26414,1207,15,1.34,0.3237,-,missed
227,61.3859,-150.1076,37.9177,1543630626.67407,1261,20,1.35,0.4224,-,missed
228,61.5232,-149.9186,34.7251,1543630748.13739,1196,19,2.11,0.4921,-,missed
229,61.5216,-149.9421,41.4301,1543630775.9876,1195,24,2.07,0.5039,-,missed
230,61.5258,-149.9046,44.1769,1543630840.2704,1194,18,1.75,0.3383,-,missed
231,61.4136,-150.0728,35.1581,1543630893.89165,1202,24,2.34,0.3185,-,missed
232,61.4544,-150.0566,37.4016,1543630934.76957,1203,16,2.3,0.3584,-,missed
233,61.4928,-149.9912,49.1668,1543631077.20865,1199,15,1.71,0.3725,-,missed
234,61.5191,-149.873,42.0455,1543631106.14962,1262,15,1.73,0.3594,-,missed
235,61.5237,-149.9081,38.6003,1543631629.67862,1264,18,1.46,0.5304,-,missed
236,61.4598,-149.9359,41.3234,1543631749.59353,519,29,2.15,0.5396,-,missed
237,61.4818,-149.9901,44.39,1543631977.99958,1265,22,1.8,0.3871,-,missed
238,61.4099,-150.0569,43.8369,1543632008.40881,1273,32,1.77,0.4098,-,missed
239,61.38,-150.0845,41.3724,1543632098.81735,1266,18,1.53,0.3582,-,missed
240,61.4615,-149.9547,38.2174,1543632661.57332,530,65,3.27,0.6199,-,missed
241,61.4234,-149.946,38.7596,1543632736.94454,1267,33,2.33,0.4372,-,missed
242,61.3752,-150.0048,47.0702,1543632761.87405,1277,15,2.0,0.4405,-,missed
243,61.3954,-150.0398,38.4781,1543632823.18823,1272,20,2.32,0.407,-,missed
244,61.4119,-150.1222,41.7803,1543632851.44059,1268,24,2.2,0.6379,-,missed
245,61.3696,-150.0169,37.6152,1543632909.53332,1269,17,1.35,0.3781,-,missed
246,61.3494,-150.0995,36.7649,1543632943.41598,532,24,1.62,0.4298,-,missed
247,61.4416,-149.9162,34.277,1543632972.45977,1270,23,1.69,0.5219,-,missed
248,61.4416,-150.0153,40.1984,1543633051.49484,1274,16,1.38,0.4253,-,missed
249,61.4943,-149.995,39.9754,1543633079.42674,1275,20,1.87,0.325,-,missed
250,61.4637,-149.8984,32.5168,1543633174.06751,1271,14,1.48,0.4177,-,missed
251,61.3739,-150.0811,39.2767,1543633329.24022,1276,29,1.33,0.4078,-,missed
252,61.5018,-149.9462,46.1603,1543633422.41969,1310,22,1.65,0.3618,-,missed
253,61.48,-149.7454,44.8257,1543633463.47286,537,86,3.23,0.4801,-,missed
254,61.4935,-149.9599,42.1776,1543633505.83081,1309,20,2.54,0.5603,-,missed
255,61.5136,-149.9202,37.5453,1543633620.15766,1308,25,1.66,0.3551,-,missed
256,61.4375,-150.0515,37.951,1543633801.23618,541,32,1.76,0.4919,-,missed
257,61.4998,-149.9888,47.3752,1543633928.24658,1307,20,1.33,0.5129,-,missed
258,61.3554,-150.044,40.6,1543633969.4914,543,65,2.6,0.5119,-,missed
259,61.3816,-150.0921,35.3962,1543634124.46734,1306,28,1.37,0.4402,-,missed
260,61.4972,-149.9918,50.197,1543634327.60206,1305,18,1.66,0.2683,-,missed
261,61.4694,-150.0983,35.393,1543634373.94209,1304,28,1.69,0.5054,-,missed
262,61.5073,-149.943,37.0756,1543634580.80254,1303,27,2.08,0.3189,-,missed
263,61.4816,-149.8918,35.3839,1543634627.20477,1302,16,1.39,0.4893,-,missed
264,61.378,-150.0637,36.5815,1543634661.45701,1301,25,1.51,0.4672,-,missed
265,61.2868,-149.9607,39.7387,1543634722.68688,1284,24,1.56,0.3597,-,missed
266,61.5287,-149.9886,46.0728,1543635032.04976,1287,19,1.47,0.4762,-,missed
267,61.4901,-149.9295,36.2953,1543635072.23666,1292,28,1.64,0.4247,-,missed
268,61.4204,-150.0812,37.1174,1543635093.43124,1286,16,1.43,0.5645,-,missed
269,61.4691,-149.9966,34.1865,1543635194.83473,1300,22,1.36,0.5662,-,missed
270,61.3868,-150.0845,42.2211,1543635254.1623,1311,22,1.49,0.5669,-,missed
271,61.4372,-150.0179,39.1409,1543635306.09303,1294,19,2.15,0.2989,-,missed
272,61.4054,-150.0879,37.5319,1543635323.41976,1297,27,2.23,0.3342,-,missed
273,61.4362,-150.0719,35.9914,1543635395.4721,1295,26,2.58,0.526,-,missed
274,61.4939,-150.0019,45.6196,1543635614.37301,1312,17,1.84,0.7354,-,missed
275,61.3973,-150.0332,36.764,1543635666.29726,1321,19,1.39,0.4564,-,missed
276,61.4102,-150.0923,34.373,1543635751.61848,555,24,1.79,0.4268,-,missed
277,61.513,-149.8689,39.1532,1543635802.83262,1313,22,2.03,0.5758,-,missed
278,61.5138,-149.911,42.828,1543635940.43078,1314,14,1.26,0.4082,-,missed
279,61.4143,-149.8672,36.5745,1543636049.20736,1315,13,1.84,0.5928,-,missed
280,61.4447,-149.8797,50.7896,1543636220.59536,1316,19,1.47,0.6304,-,missed
281,61.468,-149.8826,35.5579,1543636270.00946,1317,15,1.84,0.5283,-,missed
282,61.485,-149.9496,46.2416,1543636361.21498,1319,19,1.38,0.4796,-,missed
283,61.4521,-149.7614,49.1185,1543636417.73513,1318,17,1.5,0.3901,-,missed
284,61.4941,-149.9635,38.8288,1543636474.95935,1280,26,1.52,0.3408,-,missed
285,61.3953,-150.0647,34.1492,1543636557.99482,1283,17,1.46,0.4298,-,missed
286,61.4232,-149.9639,37.3579,1543636572.98041,1281,16,1.59,0.3515,-,missed
287,61.4336,-149.8893,40.3355,1543636590.0161,1278,14,1.49,0.3405,-,missed
288,61.4458,-150.0488,37.1479,1543636606.66914,1282,22,1.48,0.4573,-,missed
289,61.4902,-149.9383,37.9034,1543636649.27432,1279,22,1.91,0.3977,-,missed
290,61.4864,-149.9733,43.4296,1543636860.06155,1320,22,1.23,0.3651,-,missed
291,61.4493,-149.9484,32.62,1543636908.73902,1326,22,1.27,0.5924,-,missed
292,61.5164,-149.9271,42.7596,1543636961.10246,1327,16,1.23,0.3828,-,missed
293,61.4351,-149.9216,36.7093,1543636989.0112,566,17,1.68,0.4795,-,missed
294,61.356,-150.1204,41.5782,1543637043.50082,1334,20,1.5,0.4057,-,missed
295,61.406,-150.0676,41.4426,1543637111.12127,1336,15,1.54,0.4519,-,missed
296,61.4924,-150.0368,55.0722,1543637262.92005,1335,23,2.14,0.6871,-,missed
297,61.4923,-150.0007,47.8545,1543637399.76027,571,25,1.53,0.5101,-,missed
298,61.4281,-150.0688,37.4545,1543637542.32365,1337,20,1.56,0.3196,-,missed
299,61.4263,-150.0432,38.7408,1543637579.83404,1351,17,1.15,0.6049,-,missed
300,61.412,-150.0899,38.2576,1543637843.31627,1328,24,1.82,0.3956,-,missed
301,61.4367,-150.0506,35.5251,1543637926.42235,1350,18,1.82,0.6814,-,missed
302,61.4148,-149.9812,48.2888,1543638047.52558,1329,22,1.32,0.4471,-,missed
