,lat,lon,depth,time,evid,nass,ml,sdobs,etype,matchid
158,61.4208,-149.9151,46.3599,1543618247.64139,433,57,2.96,0.4829,-,158
159,61.487,-149.9503,37.9106,1543618347.95177,434,33,3.18,0.5345,-,159
160,61.508,-149.9312,33.8407,1543618449.00524,435,18,2.0,0.4571,-,160
161,61.4911,-149.9215,32.7574,1543618530.95892,436,27,1.97,0.395,-,161
162,61.4926,-149.9272,38.1459,1543618582.0666,442,21,1.73,0.4377,-,162
163,61.4647,-149.9109,31.2539,1543618779.38222,445,53,2.93,0.4309,-,163
164,61.4639,-150.1076,38.2253,1543618921.84692,138,24,1.56,0.3156,-,164
165,61.3576,-150.0358,34.9219,1543618973.46116,139,170,3.51,0.5451,-,165
166,61.3968,-150.0332,37.2049,1543619128.20207,140,50,2.36,0.4723,-,166
167,61.407,-150.0626,36.164,1543619209.29414,141,32,1.8,0.4667,-,167
168,61.4941,-149.9288,40.3091,1543619458.83,444,57,3.22,0.4394,-,168
169,61.5233,-149.935,41.1258,1543619527.06845,447,44,3.13,0.3667,-,169
170,61.4969,-149.9365,38.8645,1543619641.3429,441,28,3.44,0.3543,-,170
171,61.5049,-149.9474,33.255,1543619739.03976,443,34,2.89,0.4035,-,171
172,61.4346,-150.0921,30.4424,1543619806.98188,446,31,2.36,0.4876,-,172
173,61.457,-149.9977,42.8492,1543619985.1316,450,18,2.06,0.4514,-,173
174,61.4298,-150.0625,36.3722,1543620008.61904,454,28,2.38,0.6089,-,174
175,61.4895,-149.9453,37.6568,1543620063.55944,452,37,2.76,0.4712,-,175
176,61.4494,-149.9655,40.5071,1543620229.36151,449,40,2.63,0.484,-,176
177,61.4162,-150.0844,42.8057,1543620271.27441,451,38,2.81,0.5124,-,177
178,61.4859,-149.9416,30.8166,1543620344.2029,143,46,2.25,0.6423,-,178
179,61.2475,-150.0411,31.3403,1543620513.27184,144,46,2.58,0.5977,-,179
180,61.2736,-149.9306,38.7885,1543620702.48754,145,47,2.48,0.6479,-,180
181,61.4284,-150.0359,33.7603,1543620917.49153,146,45,2.29,0.4534,-,181
182,61.4838,-149.9633,45.2616,1543621003.00675,147,21,1.75,0.3503,-,182
183,61.3811,-150.118,42.3678,1543621140.89206,148,46,2.48,0.4082,-,183
184,61.3736,-150.074,38.2053,1543621230.86778,149,51,2.3,0.5481,-,184
185,61.3759,-150.0584,34.7346,1543621297.15134,150,47,2.26,0.4991,-,185
186,61.4658,-149.9451,31.811,1543621339.84953,151,35,2.35,0.5212,-,186
187,61.4321,-149.9079,32.2717,1543621393.0916,152,51,2.46,0.5265,-,187
188,61.4904,-149.9046,30.8948,1543621540.71958,458,65,3.09,0.423,-,188
189,61.3871,-150.0383,39.7912,1543621689.98245,460,31,2.09,0.4689,-,189
190,61.4264,-150.0611,42.429,1543621736.88728,461,17,2.04,0.7167,-,190
191,61.4825,-149.925,34.9591,1543621804.6567,154,84,3.44,0.3923,-,191
192,61.3554,-150.0014,36.5069,1543621862.34327,153,48,3.74,0.5277,-,192
193,61.4788,-150.0051,36.1618,1543622391.26218,1164,70,2.84,0.3337,-,193
194,61.3223,-150.0858,33.2647,1543622413.39863,467,96,3.34,0.6985,-,194
195,61.3875,-150.0819,35.7164,1543622522.72248,468,57,2.65,0.5372,-,195
196,61.4707,-149.9474,38.4171,1543622650.56132,469,76,3.03,0.7029,-,196
197,61.4261,-150.1288,35.504,1543622794.36231,471,23,2.46,0.6401,-,197
198,61.5003,-149.9101,38.9674,1543622822.75547,470,56,3.02,0.405,-,198
199,61.3799,-149.9979,40.1879,1543622890.22603,1170,48,3.11,0.4666,-,199
200,61.3896,-150.1102,36.573,1543623021.28647,1165,33,1.97,0.6054,-,200
201,61.4235,-150.017,33.9191,1543623071.30666,1166,25,2.35,0.4282,-,201
202,61.512,-149.9229,40.9096,1543623092.74799,1172,13,2.86,0.3164,-,202
203,61.461,-149.9954,38.0662,1543623106.6555,1169,68,3.23,0.5127,-,203
204,61.369,-150.0454,40.4,1543623239.4015,1175,44,2.43,0.3766,-,204
205,61.4882,-149.9482,43.6754,1543623400.57514,472,27,2.76,0.4759,-,205
206,61.3745,-149.9474,41.9073,1543623415.09936,473,110,3.01,0.5176,-,206
207,61.3757,-150.0213,34.6426,1543623536.15238,474,130,3.47,0.642,-,207
208,61.4938,-149.9357,39.4629,1543623877.0756,475,50,1.84,0.5399,-,208
209,61.4454,-149.9719,37.3673,1543624027.8684,476,58,2.6,0.4811,-,209
210,61.4401,-149.9522,34.9755,1543624111.35411,479,28,1.68,0.4371,-,210
211,61.3805,-150.0786,32.8484,1543624185.43173,477,49,2.18,0.5902,-,211
212,61.5138,-149.9153,37.7228,1543624269.77782,478,45,2.34,0.494,-,212
213,61.3767,-150.0696,37.936,1543624452.28795,481,149,3.29,0.4748,-,213
214,61.4573,-149.9469,36.903,1543624668.67407,482,41,2.38,0.4361,-,214
215,61.3398,-149.9727,39.0295,1543624751.48586,483,49,2.16,0.4478,-,215
216,61.3569,-150.0227,53.5461,1543624916.27662,484,141,3.44,0.4753,-,216
217,61.3945,-150.054,36.405,1543625005.26082,485,38,2.71,0.6491,-,217
218,61.3685,-150.0539,39.5201,1543625085.1448,486,28,2.5,0.3868,-,218
219,61.3703,-150.0332,38.7194,1543625102.62486,487,45,2.53,0.4712,-,219
220,61.4962,-149.9146,30.4064,1543625343.4476,488,65,2.44,0.5638,-,220
221,61.3721,-150.0863,31.7311,1543625495.52995,1189,22,2.44,0.517,-,221
222,61.3822,-150.0394,29.8599,1543625613.461,491,37,2.36,0.6152,-,222
223,61.4423,-149.9245,30.3936,1543625670.24477,492,38,2.61,0.6091,-,223
224,61.3693,-149.982,39.4192,1543625756.93647,493,43,2.05,0.5066,-,224
225,61.4692,-150.0238,49.8789,1543625783.18105,494,117,3.17,0.4676,-,225
226,61.4865,-149.9168,34.1174,1543625975.08793,495,41,2.71,0.5144,-,226
227,61.4026,-150.0403,35.3774,1543625999.47108,1190,55,2.83,0.5832,-,227
228,61.4508,-150.0684,39.5268,1543626167.94913,497,45,2.28,0.5032,-,228
229,61.4717,-149.983,39.2017,1543626226.50054,498,21,1.92,0.5175,-,229
230,61.4042,-150.0907,36.4,1543626285.62307,499,32,2.05,0.6114,-,230
231,61.4607,-149.9662,44.0532,1543626466.19376,502,29,1.54,0.4943,-,231
232,61.3833,-150.0641,35.1652,1543626512.01091,501,52,2.12,0.5734,-,232
233,61.4224,-150.0612,38.4508,1543626647.48765,503,45,1.93,0.4351,-,233
234,61.401,-150.0774,33.06,1543626694.06731,504,36,2.2,0.6109,-,234
235,61.4142,-150.0157,37.4147,1543626858.32143,505,31,2.1,0.5491,-,235
236,61.4108,-149.9389,44.5946,1543626905.36087,506,34,1.94,0.431,-,236
237,61.3789,-150.0064,39.6631,1543626945.89349,508,27,1.71,0.4478,-,237
238,61.465,-149.9001,28.1944,1543626970.92813,509,68,3.27,0.5013,-,238
239,61.4762,-149.9396,34.4725,1543627070.42048,1212,28,2.04,0.3551,-,239
240,61.5692,-149.9047,43.7925,1543627233.02929,1214,15,1.82,0.4646,-,240
241,61.4855,-149.9429,39.7899,1543627274.64635,1215,55,3.41,0.439,-,241
242,61.4344,-149.9463,29.2407,1543627419.69268,1224,66,2.77,0.517,-,242
243,61.3876,-149.9694,46.0872,1543627539.35222,1217,45,2.25,0.4247,-,243
244,61.3715,-150.0799,40.421,1543627586.84755,1219,38,2.5,0.5046,-,244
245,61.4831,-149.9119,34.9121,1543627622.85682,1218,27,2.72,0.4341,-,245
246,61.5081,-149.9072,41.8781,1543627735.24461,1223,35,2.66,0.4,-,246
247,61.3814,-150.0394,40.0445,1543627770.89596,1225,31,2.81,0.5555,-,247
248,61.4947,-149.9118,39.3441,1543627899.82816,1229,38,2.4,0.3778,-,248
249,61.471,-149.9051,34.6516,1543627945.97847,1226,39,2.39,0.3813,-,249
250,61.4039,-150.0897,33.0724,1543628007.81321,1227,29,2.0,0.5632,-,250
251,61.5289,-149.9405,37.8411,1543628100.03067,1230,38,2.99,0.4968,-,251
252,61.3973,-150.0337,40.642,1543628311.67458,1233,50,2.11,0.4177,-,252
253,61.5592,-149.7908,51.4575,1543628439.28057,1235,39,2.16,0.3887,-,253
254,61.3761,-150.0629,35.2326,1543628669.63762,1239,45,2.39,0.4652,-,254
255,61.3627,-150.0097,38.3055,1543628755.59795,1240,33,2.78,0.4117,-,255
256,61.3807,-150.0406,36.0158,1543628887.50341,1242,55,2.16,0.4195,-,256
257,61.5076,-149.9947,50.6416,1543628947.28293,1243,38,2.16,0.3641,-,257
258,61.4866,-149.9335,39.245,1543629155.9463,1248,52,1.93,0.5137,-,258
259,61.4351,-149.7506,43.9103,1543629270.40307,1249,27,1.48,0.4071,-,259
260,61.3583,-150.04,40.0547,1543629340.51311,1251,80,2.79,0.3615,-,260
261,61.4602,-150.0002,45.722,1543629380.12939,1252,61,3.32,0.4973,-,261
262,61.4382,-149.9383,30.1882,1543629518.59173,1255,61,2.46,0.4241,-,262
263,61.4486,-149.9804,42.4741,1543629651.16082,1263,69,2.92,0.4283,-,263
264,61.4381,-149.9503,35.1244,1543629680.35759,1256,35,3.11,0.3359,-,264
265,61.3655,-149.9966,38.9694,1543629816.98172,1258,77,2.94,0.4388,-,265
266,61.472,-149.9342,40.4078,1543629956.26066,1205,55,3.2,0.4219,-,266
267,61.3979,-150.0368,33.8351,1543630097.5604,1208,28,2.06,0.3507,-,267
268,61.366,-150.0557,41.3603,1543630175.27299,1209,35,1.91,0.4074,-,268
269,61.4293,-149.9696,36.1412,1543630395.65825,1206,25,1.33,0.5253,-,269
270,61.3718,-150.0432,34.3776,1543630439.21791,1198,74,3.02,0.516,-,270
271,61.4267,-149.9398,29.7379,1543630695.44425,1197,67,2.9,0.4004,-,271
272,61.383,-150.0909,38.2587,1543630865.38488,1204,31,2.19,0.3852,-,272
273,61.448,-150.0399,37.9475,1543630953.61437,1201,26,2.52,0.3862,-,273
274,61.5023,-149.9225,39.3045,1543630995.4752,1200,27,2.89,0.3266,-,274
275,61.4276,-150.0639,33.2188,1543631205.72353,516,42,1.85,0.4094,-,275
276,61.3905,-150.1012,36.6251,1543631383.7874,511,42,2.24,0.5414,-,276
277,61.4872,-149.9743,40.8397,1543631416.05716,512,40,2.4,0.4991,-,277
278,61.4931,-149.9149,35.7799,1543631464.36654,513,28,2.34,0.6995,-,278
279,61.4107,-150.0468,38.1948,1543631515.81605,514,41,2.27,0.6783,-,279
280,61.5852,-149.8773,50.8104,1543631557.73294,515,30,2.27,0.4906,-,280
281,61.482,-149.9162,31.2206,1543631670.27337,518,32,1.84,0.5589,-,281
282,61.4246,-149.9169,31.1169,1543631702.13291,517,37,2.02,0.7385,-,282
283,61.4787,-149.9785,44.5997,1543631868.55337,521,20,2.17,0.6689,-,283
284,61.4417,-150.003,39.622,1543631885.51414,520,58,2.1,0.4877,-,284
285,61.5545,-149.9691,53.5054,1543631951.73277,522,25,1.85,0.3078,-,285
286,61.3812,-150.089,43.0739,1543632068.51987,527,35,1.87,0.6283,-,286
287,61.42,-150.1116,25.0912,1543632147.41316,523,37,1.88,0.422,-,287
288,61.3974,-150.0847,37.9808,1543632233.72025,524,52,2.41,0.552,-,288
289,61.5409,-149.8207,34.5001,1543632302.104,525,43,2.11,0.5173,-,289
290,61.3911,-150.0778,34.6774,1543632389.41356,526,32,1.97,0.5218,-,290
291,61.387,-150.08,25.6161,1543632554.85676,528,77,2.41,0.5048,-,291
292,61.4941,-149.9443,27.8987,1543632633.90626,529,66,2.7,0.4968,-,292
293,61.4068,-150.0583,38.9289,1543632811.80254,531,35,2.37,0.5237,-,293
294,61.3824,-149.9822,38.5225,1543633113.81619,533,62,2.25,0.4805,-,294
295,61.5252,-149.9532,38.3884,1543633217.60718,534,32,1.79,0.39,-,295
296,61.472,-149.972,38.5995,1543633278.07173,535,35,1.58,0.5768,-,296
297,61.3945,-150.0737,39.6581,1543633378.08533,536,44,1.87,0.5209,-,297
298,61.4369,-150.0288,36.3322,1543633573.86607,538,33,1.96,0.5518,-,298
299,61.5124,-149.9179,33.1646,1543633668.76534,539,39,1.92,0.5751,-,299
300,61.4928,-149.9871,45.5908,1543633754.43699,540,28,1.56,0.4946,-,300
301,61.4897,-149.9468,35.434,1543633886.42345,542,63,2.0,0.4107,-,301
302,61.3921,-150.0562,37.4491,1543634075.61024,544,29,1.52,0.4723,-,302
303,61.3786,-150.0109,32.6766,1543634174.62086,545,40,1.71,0.4698,-,303
304,61.4595,-150.088,29.5566,1543634224.46703,546,41,1.83,0.6272,-,304
305,61.4454,-149.9546,37.8635,1543634295.97682,547,38,1.63,0.5099,-,305
306,61.4456,-150.0705,37.8935,1543634445.44623,548,26,1.89,0.5804,-,306
307,61.4482,-150.0589,29.9945,1543634520.44199,550,50,2.15,0.5305,-,307
308,61.4562,-149.9359,31.2147,1543634703.57126,551,27,1.52,0.5271,-,308
309,61.5085,-149.9169,27.6314,1543634777.35093,552,42,1.87,0.5421,-,309
310,61.4646,-149.9936,42.2144,1543634817.73642,1288,25,1.78,0.3464,-,310
311,61.5142,-149.9491,39.3727,1543634871.23392,1290,24,2.43,0.3348,-,311
312,61.4597,-149.97,32.9281,1543634882.82102,1291,31,2.34,0.5005,-,312
313,61.4027,-150.1264,42.2441,1543634943.8683,1285,26,1.67,0.541,-,313
314,61.465,-149.9074,31.8723,1543635061.80213,1289,16,1.63,0.4467,-,314
315,61.3891,-150.0608,38.3741,1543635163.4318,1293,19,1.25,0.4463,-,315
316,61.4381,-150.1141,41.1939,1543635227.57579,1299,28,1.52,0.5661,-,316
317,61.4785,-149.997,47.1566,1543635293.08518,1298,23,2.04,0.3076,-,317
318,61.484,-149.926,35.3682,1543635377.79616,1296,49,2.65,0.4183,-,318
319,61.3651,-150.0084,27.3339,1543635482.44476,553,139,3.63,0.5206,-,319
320,61.392,-150.0604,34.2354,1543635765.13611,554,51,2.13,0.4691,-,320
321,61.4676,-149.9848,42.5092,1543635829.1193,556,33,2.27,0.4979,-,321
322,61.4959,-149.9041,31.9931,1543635871.86659,557,24,2.17,0.5663,-,322
