,lat,lon,depth,time,evid,nass,ml,sdobs,etype,matchid
211,61.1304,-140.5581,0.007,1667154123.61902,1909,19,2.36,0.6436,-,211
212,60.1571,-140.9585,19.4301,1667155526.38811,1912,13,2.07,0.5493,-,212
213,60.1735,-141.163,22.5129,1667219001.88245,1922,14,1.95,0.5647,-,213
214,60.2825,-141.674,0.0058,1667225184.03046,1923,22,1.95,0.7173,-,214
215,60.0045,-140.1331,17.2537,1667124460.91657,1899,15,2.19,0.8052,-,215
216,60.1015,-140.1034,0.71,1667124619.51141,1900,12,-999.0,0.9556,-,216
217,60.1038,-140.6284,12.6479,1667138791.9078,1904,17,-999.0,0.6744,-,217
218,60.1704,-141.3141,12.5523,1667185303.10736,1920,10,-999.0,0.9834,-,218
219,60.2006,-140.959,0.2173,1667106652.49025,1898,14,1.92,0.9679,-,219
220,60.9282,-138.335,5.509,1667094022.18814,1894,19,3.38,0.8675,-,220
221,60.1884,-139.6709,3.1871,1667240072.05586,1925,9,-999.0,1.2857,-,221
222,60.4461,-139.7676,5.0,1667242678.52499,1928,13,2.68,-1.0,-,222
223,60.1979,-139.5524,12.1122,1667253772.1822,1932,10,2.12,1.0407,-,223
